,sequence_id,c1,c2,c3,c4,c5,c6,c7,c8,c9,fov,RotQ_x,RotQ_y,RotQ_z,RotQ_w
463,563fb332-0357-4deb-a6ba-ef34bea8ce24,64.8348541,0,0,0,103.735771,0,0,0,-1.00015008,1.104628801,0.0822999,0.7279881,-0.08878465,0.6748166
464,3fa2f96b-2dd9-437f-9743-f41910c2fc6f,64.834,0,0,0,103.7344,0,0,0,-1.00015008,1.10464406,0.0823027,0.727983356,-0.08878648,0.674821138
465,e73099e9-27da-4c29-bd05-5b82083a3e2f,64.8331,0,0,0,103.732964,0,0,0,-1.00015008,1.1046592,0.0823055,0.727978468,-0.088788286,0.6748258
466,86ad8c75-ca08-443d-8ad6-5aca8ea4f941,64.83221,0,0,0,103.731529,0,0,0,-1.00015008,1.104690313,0.082308866,0.7279734,-0.08879068,0.674830556
467,99032ac6-1f21-4fe0-ab3a-69328949ee97,64.83038,0,0,0,103.728615,0,0,0,-1.00015008,1.104707122,0.08231716,0.727962554,-0.088797,0.674840331
468,e2c345dc-970d-4a63-b34f-0c1907218498,64.8294,0,0,0,103.727043,0,0,0,-1.00015008,1.104707122,0.082321346,0.7279569,-0.08880018,0.6748455
469,8a888dd4-34a4-4e01-a493-725fb688d4e0,64.8294,0,0,0,103.727043,0,0,0,-1.00015008,1.104741096,0.082321346,0.7279569,-0.08880018,0.6748455
470,8f4ce6ce-0311-4fac-91de-df13c10f0569,64.8274,0,0,0,103.723846,0,0,0,-1.00015008,1.104775786,0.082329854,0.727945447,-0.088806555,0.674856067
471,506e8ef4-52bd-4ad4-95cb-3e86adc13255,64.82536,0,0,0,103.720589,0,0,0,-1.00015008,1.104793191,0.0823385,0.7279338,-0.08881306,0.6748667
472,c8f99059-40b2-441b-b5a9-9240d30abb2d,64.82435,0,0,0,103.718956,0,0,0,-1.00015008,1.104793191,0.082342885,0.727928,-0.08881639,0.674872
473,cd874504-a19b-4d1a-97e8-0eaf51dd9e58,64.82435,0,0,0,103.718956,0,0,0,-1.00015008,1.104810834,0.082342885,0.727928,-0.08881639,0.674872
474,b648d390-e498-4d3f-91e1-b4a2a1eeb3c4,64.82331,0,0,0,103.7173,0,0,0,-1.00015008,1.104828238,0.082347214,0.727922142,-0.08881963,0.6748773
475,9f0acb06-9e6b-4a10-916b-f9000dc4c6d9,64.82229,0,0,0,103.715668,0,0,0,-1.00015008,1.104845762,0.082351595,0.727916241,-0.08882292,0.6748827
476,8dc42a2e-b8eb-447a-95ac-5cda8bbed97b,64.8212662,0,0,0,103.714027,0,0,0,-1.00015008,1.104880333,0.08235529,0.7279105,-0.08882551,0.674888134
477,b84d7505-a8c7-4b35-b8cc-401533b8b17b,64.81923,0,0,0,103.71077,0,0,0,-1.00015008,1.104880333,0.08236272,0.7278994,-0.088830784,0.6748985
478,65470ecd-a857-4ab1-b3d4-5ddef799fcaa,64.81923,0,0,0,103.71077,0,0,0,-1.00015008,1.10491395,0.08236272,0.7278994,-0.088830784,0.6748985
479,30e9a29e-2656-4b50-b3bf-888bc08dfb56,64.81727,0,0,0,103.707626,0,0,0,-1.00015008,1.104930639,0.08237009,0.727888346,-0.08883603,0.6749088
480,5a871eea-b40f-4445-a619-2870a189eb20,64.8162842,0,0,0,103.706055,0,0,0,-1.00015008,1.104947567,0.08237376,0.727882862,-0.08883866,0.674914
481,c870be3a-f0ee-4995-b166-45e6a2112a8e,64.81529,0,0,0,103.704468,0,0,0,-1.00015008,1.104964137,0.08237744,0.7278773,-0.088841274,0.6749191
482,77083cfb-998c-4fe0-bef8-d991493f47df,64.8143158,0,0,0,103.702911,0,0,0,-1.00015008,1.104980826,0.08238115,0.727871835,-0.08884393,0.674924254
483,0a9f7563-8fba-4892-9174-829d70455403,64.81334,0,0,0,103.701347,0,0,0,-1.00015008,1.104997516,0.08238483,0.727866352,-0.088846564,0.6749293
484,bc26343e-0f82-4165-b242-1df478cb3c79,64.812355,0,0,0,103.699776,0,0,0,-1.00015008,1.105014205,0.082388565,0.727861,-0.08884925,0.6749344
485,16b1f175-01f4-4bcb-93d6-135809203419,64.81138,0,0,0,103.698212,0,0,0,-1.00015008,1.105047703,0.082392275,0.727855444,-0.088851914,0.6749396
486,e91cf2e7-8f25-47cc-8905-18a3d51a024b,64.80942,0,0,0,103.695068,0,0,0,-1.00015008,1.105047703,0.0823997,0.727844536,-0.08885725,0.674949646
487,1b784648-e5f8-41a3-83c8-ae15d9cf3492,64.80942,0,0,0,103.695068,0,0,0,-1.00015008,1.105080962,0.0823997,0.727844536,-0.08885725,0.674949646
488,04911e33-7928-4e27-9b31-2027541e0424,64.80747,0,0,0,103.691956,0,0,0,-1.00015008,1.105097651,0.082407184,0.727833569,-0.08886264,0.674959838
489,233bae4b-9fa6-41c8-87fa-33d759efb9c1,64.8064957,0,0,0,103.690392,0,0,0,-1.00015008,1.105114341,0.08241087,0.7278281,-0.08886528,0.674965
490,0b66a5ab-47a2-4db2-bfc3-9f42f6caec3d,64.80552,0,0,0,103.688828,0,0,0,-1.00015008,1.105131149,0.08241449,0.7278226,-0.08886784,0.6749701
491,a44f3faa-76e3-4060-855a-de04fff3ed0f,64.8045349,0,0,0,103.687256,0,0,0,-1.00015008,1.105131149,0.08241814,0.7278172,-0.08887043,0.674975157
492,fcbd3f0a-8c5e-45cf-91d9-3d186de360cf,64.8045349,0,0,0,103.687256,0,0,0,-1.00015008,1.105164766,0.08241814,0.7278172,-0.08887043,0.674975157
493,0aa1d0b0-d5ba-4a7c-9e0b-77da134bf7ed,64.80257,0,0,0,103.684105,0,0,0,-1.00015008,1.105181456,0.08242543,0.727806151,-0.08887559,0.674985468
494,4b2defd5-cfa0-42c5-b081-b7d01ab5767c,64.80158,0,0,0,103.682533,0,0,0,-1.00015008,1.105198145,0.08242905,0.7278007,-0.08887815,0.6749906
495,0f61d0fd-8803-461a-ac48-86716b409425,64.8006058,0,0,0,103.680969,0,0,0,-1.00015008,1.105215073,0.08243271,0.7277952,-0.08888075,0.67499584
496,1eb8f6ae-a892-4b85-aff9-aaa194203d2e,64.79961,0,0,0,103.679375,0,0,0,-1.00015008,1.105231762,0.08243637,0.7277897,-0.08888335,0.6750009
497,c46da850-dcc9-4931-88ea-efc091321312,64.79862,0,0,0,103.6778,0,0,0,-1.00015008,1.10524869,0.082440026,0.7277842,-0.08888594,0.675006032
498,98946f35-07b1-451d-9a08-77a08aecca47,64.79764,0,0,0,103.676224,0,0,0,-1.00015008,1.105282307,0.08244367,0.727778733,-0.08888853,0.6750111
499,f7746758-637c-4cef-87ff-517af88034ae,64.79567,0,0,0,103.673073,0,0,0,-1.00015008,1.105299115,0.082450956,0.7277677,-0.08889369,0.6750214
500,2b3660aa-8365-4989-8477-ef228fa778a7,64.7946854,0,0,0,103.6715,0,0,0,-1.00015008,1.105315804,0.08245464,0.7277622,-0.08889631,0.675026536
501,6156aca3-fea0-4a8d-ab9d-1d13052fd24a,64.7937,0,0,0,103.66993,0,0,0,-1.00015008,1.105315804,0.08245826,0.727756739,-0.08889887,0.6750318
